id,city,state,bathrooms,bedrooms,livingArea,lotArea,lotUnit,price,homeType_CONDO,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE,median_income
6421,Las Vegas,NV,2.0,2.0,838.0,0.0,sqft,256000.0,1,0,0,0,60731.0
6422,Martinsburg,WV,3.0,4.0,3355.0,91040.4,acres,525000.0,0,0,1,0,44816.0
6423,Sumter,SC,2.0,4.0,1946.0,43560.0,acres,194000.0,0,0,1,0,22316.0
6424,West Jordan,UT,2.0,5.0,1826.0,6534.0,sqft,490843.0,0,0,1,0,41937.0
6425,Corinth,TX,2.0,3.0,1671.0,7623.0,sqft,341100.0,0,0,1,0,50748.0
6426,Newcastle,OK,2.0,3.0,1629.0,7510.0,sqft,257172.0,0,0,1,0,40265.0
6427,Douglasville,GA,2.0,4.0,2000.0,19153.332,acres,284500.0,0,0,1,0,44056.0
6428,Silver Spring,MD,3.0,6.0,2411.0,6534.0,sqft,594000.0,0,0,1,0,49574.0
6429,Thornton,CO,3.0,3.0,2934.0,0.0,sqft,530000.0,0,0,0,1,65217.0
6430,Oro Valley,AZ,2.0,3.0,1301.0,5227.2,acres,340000.0,0,0,1,0,52605.0
6431,Overland Park,KS,5.0,4.0,3806.0,19759.0,acres,561000.0,0,0,1,0,70500.0
6432,Madison,CT,3.0,3.0,2444.0,50093.99999999999,acres,400000.0,0,0,1,0,52000.0
6433,Mtn Home,ID,2.0,2.0,1280.0,0.0,sqft,240200.0,0,0,0,1,29341.0
6434,Carver,MA,2.0,3.0,1400.0,0.0,sqft,410000.0,1,0,0,0,45828.0
6435,Washington,DC,2.0,2.0,1187.0,0.0,sqft,600000.0,1,0,0,0,76295.0
6436,Salem,NH,3.0,4.0,3740.0,26572.0,acres,700000.0,0,0,1,0,39356.0
6437,Kihei,HI,2.0,2.0,890.0,0.0,sqft,870000.0,1,0,0,0,49142.0
6438,Hastings,OK,2.0,4.0,1926.0,3500.0,sqft,125000.0,0,0,1,0,36175.0
6439,Dallas,TX,2.0,2.0,1431.0,0.0,sqft,395000.0,1,0,0,0,64725.0
6440,Martinsburg,WV,2.431612026216735,5.0,1736.0,12632.4,acres,150000.0,0,1,0,0,44816.0
6441,Summerdale,AL,2.0,3.0,1809.0,35826.7,acres,260000.0,0,0,1,0,32426.0
6442,Windsor,VT,2.0,4.0,2072.0,20909.0,acres,244900.0,0,0,1,0,29813.0
6443,Miami,FL,2.0,3.0,1780.0,0.0,sqft,453100.0,1,0,0,0,45256.0
6444,Lookout Mountain,GA,2.0,3.0,2128.0,16117.199999999999,acres,405000.0,0,0,1,0,37614.0
6445,Hot Springs,SD,1.0,2.0,936.0,7405.200000000001,acres,135000.0,0,0,1,0,31364.0
6446,Bessemer,AL,2.0,4.0,1774.0,8712.0,acres,283435.0,0,0,1,0,17420.0
6447,Champlin,MN,3.0,3.0,1774.0,0.0,sqft,309150.0,0,0,0,1,51007.0
6448,Crestwood,KY,3.0,5.0,3464.0,229561.19999999998,acres,615000.0,0,0,1,0,38173.0
6449,Clayton,NC,2.0,3.0,1686.0,12196.799999999996,acres,305000.0,0,0,1,0,41250.0
6450,Hixson,TN,2.0,3.0,1679.0,12632.4,acres,240000.0,0,0,1,0,33076.0
6451,Great Falls,MT,1.0,2.0,1152.0,7405.0,sqft,172500.0,0,0,1,0,28224.0
6452,Nampa,ID,3.0,4.0,1600.0,6969.6,sqft,388200.0,0,0,1,0,31200.0
6453,Preston,CT,2.0,3.0,1664.0,23086.800000000003,acres,269990.0,0,0,1,0,41382.0
6454,Vienna,WV,3.0,4.0,3632.0,23958.000000000004,acres,400000.0,0,0,1,0,30818.0
6455,Wayland,MI,4.0,3.0,2381.0,28531.800000000003,acres,344000.0,0,0,1,0,35769.0
6456,Plaucheville,LA,1.0,3.0,1250.0,25264.8,acres,110000.0,0,0,1,0,26202.0
6457,Veedersburg,IN,3.0,3.0,2082.0,62290.799999999996,acres,244500.0,0,0,1,0,24738.0
6458,Portland,OR,2.0,5.0,1832.0,4791.6,sqft,675000.0,0,0,1,0,54020.0
6459,Wellington,CO,3.0,3.0,1690.0,35.1,sqft,527500.0,0,0,1,0,53317.0
6460,Vernon,CT,2.0,3.0,1700.0,21344.399999999998,acres,192500.0,0,0,1,0,42152.0
6461,Morton Grove,IL,3.0,2.0,1721.0,0.0,sqft,367000.0,0,0,0,1,36002.0
6462,Eloy,AZ,2.0,4.0,1603.0,6200.0,sqft,264990.0,0,0,1,0,22962.0
6463,Mechanicsburg,PA,3.0,3.0,1720.0,0.0,sqft,257500.0,0,0,0,1,52601.0
6464,Weirton,WV,2.0,2.0,1520.0,13503.6,acres,273516.0,0,0,1,0,31541.0
6465,Fond Du Lac,WI,2.0,3.0,1411.0,11325.6,acres,235000.0,0,0,1,0,33632.0
6466,Ottumwa,IA,1.0,1.0,812.0,8712.0,sqft,65900.0,0,0,1,0,28344.0
6467,Kansas City,MO,1.0,2.0,720.0,10031.0,sqft,120000.0,0,0,1,0,34042.0
6468,Milwaukee,WI,2.0,3.0,1496.0,8712.0,sqft,227500.0,0,0,1,0,42711.0
6469,Warwick,RI,1.0,2.0,960.0,7721.0,sqft,263000.0,0,0,1,0,36772.0
6470,Virginia Beach,VA,3.0,2.0,1329.0,0.0,acres,280000.0,0,0,1,0,58071.0
6471,Paola,KS,1.0,2.0,972.0,15069.999999999998,acres,154700.0,0,0,1,0,31743.0
6472,Harvest,AL,2.0,3.0,1345.0,4480.0,sqft,249900.0,0,0,1,0,46473.0
6473,Lakebay,WA,3.0,2.0,3052.0,18966.024,acres,813000.0,0,0,1,0,29528.0
6474,Columbus,IN,2.0,2.0,1164.0,4356.0,sqft,194900.0,0,0,1,0,39484.0
6475,La Fayette,GA,2.0,4.0,1824.0,23522.4,acres,245000.0,0,0,1,0,18995.0
6476,Cheshire,CT,3.0,2.0,1536.0,0.0,sqft,275000.0,0,0,0,1,55625.0
6477,Altamonte Springs,FL,2.0,3.0,1890.0,9583.2,sqft,340000.0,0,0,1,0,40288.0
6478,Tucson,AZ,2.0,3.0,1483.0,6969.6,acres,250000.0,0,0,1,0,38839.0
6479,Nitro,WV,3.0,4.0,2464.0,21780.0,acres,207000.0,0,0,1,0,25368.0
6480,Harmony,ME,2.0,3.0,1848.0,43560.0,acres,159800.0,0,0,1,0,22969.0
6481,Anchorage,AK,2.0,4.0,2160.0,9106.0,sqft,424800.0,0,0,1,0,68969.0
6482,Caldwell,ID,1.0,2.0,912.0,7840.8,sqft,309000.0,0,0,1,0,27843.0
6483,Augusta,GA,2.0,4.0,1774.0,22400.000000000004,acres,127000.0,0,0,1,0,26780.0
6484,Montgomery,OH,3.0,2.0,1305.0,0.0,sqft,157000.0,1,0,0,0,50741.0
6485,Richmond,IN,3.0,5.0,2534.0,10497.0,sqft,187500.0,0,0,1,0,26649.0
6486,Seaford,DE,3.0,3.0,1796.0,7405.2,sqft,335000.0,0,0,1,0,33102.0
6487,Charles Town,WV,1.5,2.0,1200.0,19799.999999999996,acres,145000.0,0,0,1,0,45972.0
6488,Sterling,AK,1.0,2.0,1048.0,207694.08,acres,176100.0,0,0,1,0,26094.0
6489,Durham,NC,2.0,2.0,1559.0,5140.08,sqft,385000.0,0,0,1,0,45907.0
6490,Chicago,IL,1.0,4.0,1200.0,3720.024,sqft,118750.0,0,0,1,0,22720.0
6491,Boiling Springs,SC,3.0,4.0,2771.0,24829.200000000004,acres,334704.0,0,0,1,0,31924.0
6492,Toney,AL,2.0,4.0,1825.0,13068.0,acres,288000.0,0,0,1,0,37360.0
6493,Henderson,NV,4.0,5.0,3289.0,6970.0,sqft,690000.0,0,0,1,0,54832.0
6494,Baton Rouge,LA,2.431612026216735,3.729905286061692,1828.0,43560.0,acres,195000.0,0,0,1,0,49661.0
6495,Lihue,HI,2.0,1.0,739.0,0.0,sqft,567500.0,1,0,0,0,53125.0
6496,Leavenworth,KS,3.0,4.0,2536.0,11761.2,acres,297300.0,0,0,1,0,32252.0
6497,Ogden,UT,2.5,5.0,2120.0,18294.999999999996,acres,511900.0,0,0,1,0,37083.0
6498,Hot Springs,AR,2.0,3.0,1421.0,13503.6,acres,144900.0,0,0,1,0,30240.0
6499,Portland,OR,3.0,3.0,2117.0,4791.6,sqft,765000.0,0,0,1,0,68918.0
6500,Fairless Hills,PA,1.0,3.0,1290.0,6534.0,sqft,320000.0,0,0,1,0,29840.0
6501,Honolulu,HI,2.0,2.0,825.0,0.0,sqft,875000.0,1,0,0,0,49514.0
6502,Colchester,VT,2.0,2.0,1368.0,0.0,sqft,230000.0,1,0,0,0,48495.0
6503,Clinton,MD,3.0,5.0,2484.0,10454.4,sqft,420000.0,0,0,1,0,70744.0
6504,Bristol,CT,3.0,3.0,1830.0,16117.199999999999,acres,248000.0,0,0,1,0,45411.0
6505,Waldorf,MD,2.0,4.0,1260.0,13503.6,acres,315000.0,0,0,1,0,69539.0
6506,Springfield,TN,1.0,3.0,1332.0,165528.0,acres,206000.0,0,0,1,0,32419.0
6507,Rockbridge,OH,2.0,3.0,1936.0,115869.6,acres,435000.0,0,0,1,0,24570.0
6508,Barrington,RI,1.0,3.0,1690.0,10000.0,sqft,389000.0,0,0,1,0,52100.0
6509,Star,ID,2.0,4.0,1600.0,7840.8,sqft,444300.0,0,0,1,0,36831.0
6510,Washington,DC,1.0,1.0,917.0,0.0,sqft,565000.0,1,0,0,0,82150.0
6511,Youngsville,LA,2.0,3.0,1951.0,7200.468,sqft,260200.0,0,0,1,0,45565.0
6512,Huntsville,AL,1.0,3.0,1031.0,7200.0,sqft,145000.0,0,0,1,0,21787.0
6513,Greensboro,NC,3.0,4.0,2890.0,60983.99999999999,acres,415000.0,0,0,1,0,31617.0
6514,Pendleton,IN,2.0,3.0,1459.0,9583.2,sqft,140000.0,0,0,1,0,36620.0
6515,Browns Mills,NJ,1.0,3.0,1080.0,8000.0,sqft,245000.0,0,0,1,0,44063.0
6516,Auburn,WA,2.0,3.0,1390.0,10005.732,sqft,465000.0,0,0,1,0,61424.0
6517,Concord,NH,2.0,4.0,2244.0,28750.0,acres,380000.0,0,0,1,0,42383.0
6518,Greer,SC,3.0,3.0,1758.0,0.0,sqft,235000.0,0,0,0,1,47982.0
6519,Woodworth,LA,2.0,4.0,2706.0,16988.4,acres,331300.0,0,0,1,0,36175.0
6520,Iowa City,IA,4.0,4.0,2312.0,0.0,acres,444766.0,0,0,1,0,24897.0
6521,Englewood,NJ,2.0,2.0,1954.681419317783,0.0,sqft,380000.0,1,0,0,0,63447.0
6522,Bristol,CT,2.0,3.0,1494.0,16117.199999999999,acres,221000.0,0,0,1,0,45411.0
6523,Las Vegas,NV,2.0,3.0,2038.0,5227.0,sqft,530000.0,0,0,1,0,70708.0
6524,New Gloucester,ME,1.0,3.0,1040.0,85813.2,acres,352700.0,0,0,1,0,53750.0
6525,White Plains,NY,1.0,2.0,961.0,0.0,sqft,330000.0,1,0,0,0,63688.0
6526,Twin Falls,ID,2.0,3.0,1411.0,7840.8,sqft,340400.0,0,0,1,0,31871.0
6527,Florence,KY,3.0,4.0,1954.0,9992.664,sqft,260000.0,0,0,1,0,38071.0
6528,New Castle,DE,1.0,3.0,1000.0,8276.4,sqft,209900.0,0,0,1,0,39406.0
6529,Dundalk,MD,1.0,3.0,1008.0,0.0,sqft,177000.0,0,0,0,1,36411.0
6530,Birmingham,AL,2.0,3.0,2144.0,14810.400000000001,acres,235000.0,0,0,1,0,37273.0
6531,Macungie,PA,3.0,4.0,3197.0,8494.2,sqft,485000.0,0,0,1,0,48920.0
6532,Kailua Kona,HI,3.0,3.0,1804.0,11952.999999999998,acres,949000.0,0,0,1,0,52396.0
6533,Hamden,CT,2.0,2.0,1452.0,20037.599999999995,acres,279000.0,0,0,1,0,53861.0
6534,Little Rock,AR,2.431612026216735,3.729905286061692,1196.0,6534.0,sqft,10000.0,0,1,0,0,23968.0
6535,Upper Marlboro,MD,2.0,3.0,1675.0,25264.8,acres,352000.0,0,0,1,0,73142.0
6536,Old Saybrook,CT,3.0,3.0,2080.0,45302.4,acres,439000.0,0,0,1,0,54615.0
6537,Avondale,AZ,3.0,4.0,3674.0,7938.0,sqft,535000.0,0,0,1,0,35764.0
6538,Utica,NE,2.0,4.0,1864.0,13068.0,acres,165000.0,0,0,1,0,39398.0
6539,Augusta,GA,2.0,3.0,1650.0,18295.2,acres,223000.0,0,0,1,0,24065.0
6540,Park Ridge,IL,2.0,3.0,1282.0,6599.34,sqft,420000.0,0,0,1,0,56321.0
6541,Enid,OK,2.0,3.0,1180.0,6202.0,sqft,102000.0,0,0,1,0,36165.0
6542,Newington,CT,1.0,2.0,1248.0,9147.6,sqft,292500.0,0,0,1,0,57899.0
6543,Avon,IN,3.0,3.0,3770.0,16117.199999999999,acres,434900.0,0,0,1,0,51365.0
6544,Farmington,NM,2.0,3.0,1624.0,12631.999999999998,acres,240900.0,0,0,1,0,41863.0
6545,Sherwood,AR,2.0,3.0,1514.0,18730.8,acres,160000.0,0,0,1,0,40490.0
6546,Grapevine,TX,3.0,3.0,2366.0,7492.32,sqft,455100.0,0,0,1,0,60982.0
6547,Mason City,IA,2.0,3.0,940.0,9147.6,sqft,85500.0,0,0,1,0,32944.0
6548,McHenry,IL,3.0,4.0,1850.0,15874.999999999998,acres,310000.0,0,0,1,0,35186.0
6549,Bixby,OK,4.0,4.0,2750.0,6969.6,sqft,400300.0,0,0,1,0,39024.0
6550,Waukesha,WI,3.0,3.0,2134.0,13503.6,acres,371000.0,0,0,1,0,40516.0
6551,Pottstown,PA,3.0,4.0,3074.0,32234.399999999998,acres,465000.0,0,0,1,0,33480.0
6552,Harrisburg,SD,2.0,3.0,1250.0,9144.0,sqft,339800.0,0,0,1,0,52411.0
6553,Auburn,AL,4.0,4.0,2811.0,11761.2,acres,431130.0,0,0,1,0,15665.0
6554,Richmond,VA,2.0,2.0,1319.0,0.0,sqft,445325.0,1,0,0,0,33575.0
6555,Louisville,KY,1.0,1.0,848.0,1742.4,sqft,17900.0,0,0,1,0,15635.0
6556,Red Oak,IA,2.0,3.0,1680.0,29185.2,acres,125000.0,0,0,1,0,28365.0
6557,Gurnee,IL,3.0,3.0,1524.0,0.0,sqft,205900.0,0,0,0,1,51858.0
6558,Glenside,PA,2.0,3.0,1918.0,10890.0,acres,460000.0,0,0,1,0,54852.0
6559,Franklin,IN,2.0,3.0,2168.0,11399.652,acres,270000.0,0,0,1,0,37134.0
6560,Cheyenne,WY,2.0,3.0,1848.0,5375.0,sqft,344800.0,0,0,1,0,38638.0
6561,Oklahoma City,OK,2.0,3.0,1355.0,6098.4,sqft,182105.0,0,0,1,0,30234.0
6562,Feasterville Trevose,PA,3.0,4.0,4100.0,26571.6,acres,745000.0,0,0,1,0,41500.0
6563,Inver Grove Heights,MN,2.0,3.0,1392.0,13939.2,acres,340000.0,0,0,1,0,54040.0
6564,Birmingham,AL,2.0,3.0,1875.0,0.0,sqft,357000.0,1,0,0,0,61654.0
6565,Washington,DC,4.0,10.0,3195.0,0.0,sqft,1100000.0,0,0,0,1,101402.0
6566,Owings,MD,5.0,5.0,3546.0,116305.2,acres,735000.0,0,0,1,0,73780.0
6567,Tampa,FL,2.0,4.0,1892.0,7840.8,sqft,360000.0,0,0,1,0,30005.0
6568,Greenfield,WI,2.0,3.0,1399.0,5227.2,sqft,192000.0,0,0,1,0,34294.0
6569,Jennings,LA,2.0,4.0,2066.0,13068.0,acres,165300.0,0,0,1,0,19535.0
6570,Westborough,MA,2.0,3.0,1979.0,27240.999999999996,acres,574000.0,0,0,1,0,59970.0
6571,Coon Rapids,MN,4.0,3.0,2177.0,10890.0,acres,385000.0,0,0,1,0,41194.0
6572,Chino,CA,2.0,3.0,1000.0,0.0,sqft,540000.0,1,0,0,0,48354.0
6573,Wildwood,MO,4.0,5.0,4827.0,46609.200000000004,acres,544700.0,0,0,1,0,40750.0
6574,Berkeley,IL,1.0,2.0,973.0,7143.84,sqft,189000.0,0,0,1,0,38287.0
6575,Bozeman,MT,2.0,2.0,1230.0,0.0,sqft,394200.0,1,0,0,0,37218.0
6576,Clinton,WI,2.0,2.0,1900.0,32670.0,acres,305000.0,0,0,1,0,33065.0
6577,Ocean View,DE,4.0,3.0,2100.0,0.0,sqft,486000.0,0,0,0,1,49786.0
6578,North East,MD,2.0,3.0,1540.0,0.0,sqft,200000.0,0,0,0,1,44263.0
6579,Mesa,AZ,4.0,4.0,3073.0,6541.0,sqft,815000.0,0,0,1,0,60825.0
6580,Carrollton,TX,3.0,4.0,2035.0,5488.56,sqft,380100.0,0,0,1,0,57096.0
6581,Bear,DE,2.0,3.0,1150.0,0.0,sqft,215000.0,0,0,0,1,48088.0
6582,New Ipswich,NH,3.0,3.0,1698.0,23087.0,acres,430000.0,0,0,1,0,53775.0
6583,Dry Branch,GA,1.0,3.0,1372.0,100.0,sqft,250000.0,0,0,1,0,14118.0
6584,Huntsville,AL,3.0,3.0,3888.0,23958.000000000004,acres,465000.0,0,0,1,0,47338.0
6585,Edmond,OK,2.0,3.0,1794.0,95832.00000000001,acres,239500.0,0,0,1,0,45104.0
6586,Colorado Springs,CO,3.0,5.0,3165.0,10528.452,sqft,625000.0,0,0,1,0,46380.0
6587,Bettendorf,IA,2.0,3.0,1034.0,10454.0,sqft,197000.0,0,0,1,0,43467.0
6588,Jonesboro,AR,2.0,3.0,1915.0,0.0,acres,282900.0,0,0,1,0,41601.02472285765
6589,Lithonia,GA,3.0,4.0,2855.0,0.0,acres,379990.0,0,0,1,0,40652.0
6590,Westbrook,ME,1.0,4.0,1440.0,4791.6,sqft,270300.0,0,0,1,0,44360.0
6591,Meridian,ID,2.0,3.0,1304.0,7840.8,sqft,394300.0,0,0,1,0,34417.0
6592,Aiken,SC,2.0,4.0,1774.0,10454.4,sqft,249945.0,0,0,1,0,27996.0
6593,Cape Canaveral,FL,2.0,2.0,1663.0,0.0,sqft,389000.0,1,0,0,0,40438.0
6594,Kaneohe,HI,1.0,2.0,832.0,0.0,sqft,550000.0,0,0,0,1,63992.0
6595,Santa Fe,NM,2.0,3.0,1356.0,4642.0,sqft,412900.0,0,0,1,0,49176.0
6596,Cornwall On Hudson,NY,2.0,3.0,1417.0,10454.0,sqft,306000.0,0,0,1,0,49063.0
6597,Indianapolis,IN,2.0,3.0,1770.0,14810.399999999996,acres,242000.0,0,0,1,0,27511.0
6598,Murrells Inlet,SC,3.0,3.0,1176.0,0.0,sqft,340000.0,1,0,0,0,34617.0
6599,Stamford,CT,2.0,2.0,1073.0,0.0,sqft,400000.0,1,0,0,0,64323.0
6600,Cheyenne,WY,2.0,3.0,3280.0,7592.0,sqft,499800.0,0,0,1,0,38638.0
6601,Stamford,CT,1.0,1.0,431.0,0.0,sqft,125000.0,1,0,0,0,64323.0
6602,Albuquerque,NM,2.0,4.0,1978.0,7840.0,sqft,342800.0,0,0,1,0,35761.0
6603,Phoenix,AZ,2.0,2.0,1290.0,6838.92,sqft,304500.0,0,0,1,0,22195.0
6604,Sweetwater,TN,2.0,2.0,1440.0,6534.0,sqft,230000.0,0,0,1,0,21867.0
6605,Delaware,OH,1.0,3.0,1666.0,7405.2,sqft,115000.0,0,0,1,0,41064.0
6606,Newington,CT,2.0,3.0,1142.0,10018.8,sqft,216000.0,0,0,1,0,57899.0
6607,Las Vegas,NV,2.0,2.0,2010.0,3485.0,sqft,435000.0,0,0,1,0,41250.0
6608,Wheaton,IL,2.0,3.0,1566.0,9112.0,sqft,335000.0,0,0,1,0,51298.0
6609,Lexington,KY,2.0,4.0,1744.0,5662.0,sqft,228500.0,0,0,1,0,43101.0
6610,Palm Bay,FL,2.0,3.0,1724.0,21343.999999999996,acres,418000.0,0,0,1,0,31546.0
6611,Waterbury,CT,1.0,3.0,912.0,7405.2,sqft,170000.0,0,0,1,0,22156.0
6612,Staunton,IL,1.0,4.0,1756.0,11325.6,acres,125000.0,0,0,1,0,40000.0
6613,Waynesboro,GA,2.0,4.0,1900.0,130244.40000000001,acres,310000.0,0,0,1,0,22126.0
6614,Maryland Heights,MO,2.0,3.0,999.0,8015.04,sqft,220600.0,0,0,1,0,50559.0
6615,Coralville,IA,1.0,2.0,1046.0,0.0,sqft,102000.0,1,0,0,0,34677.0
6616,Springfield,IL,1.0,1.0,1250.0,5456.0,sqft,23000.0,0,0,1,0,30200.0
6617,Arab,AL,1.0,3.0,2170.0,11999.999999999998,acres,154000.0,0,0,1,0,22133.0
6618,Santa Fe,NM,2.0,3.0,1443.0,6487.0,sqft,349600.0,0,0,1,0,40739.0
6619,Meridian,ID,2.0,3.0,1770.0,4791.6,sqft,450500.0,0,0,1,0,34417.0
6620,La Quinta,CA,3.0,3.0,2145.0,0.0,sqft,640000.0,1,0,0,0,46086.0
6621,Corona,CA,3.0,3.0,2632.0,6970.0,sqft,720000.0,0,0,1,0,77857.0
6622,Redford,MI,1.0,3.0,1121.0,7840.8,sqft,121500.0,0,0,1,0,40288.0
6623,Casey,IA,2.0,4.0,2678.0,11761.2,acres,164000.0,0,0,1,0,24688.0
6624,Lynchburg,VA,3.0,3.0,1600.0,0.0,sqft,220000.0,0,0,0,1,32872.0
6625,Graniteville,VT,2.0,3.0,1800.0,13503.999999999996,acres,193000.0,0,0,1,0,31458.0
6626,Milford,DE,2.0,3.0,1160.0,6534.0,sqft,189900.0,0,0,1,0,38704.0
6627,Greeley,CO,3.0,2.0,1500.0,0.0,sqft,306000.0,0,0,0,1,39946.0
6628,Midland,GA,3.0,4.0,2286.0,18730.8,acres,292500.0,0,0,1,0,57614.0
6629,Philadelphia,PA,3.0,2.0,2220.0,871.2,sqft,535000.0,0,1,0,0,38460.0
6630,Scarborough,ME,2.0,3.0,1573.0,16117.199999999999,acres,494100.0,0,0,1,0,51012.0
6631,Omaha,NE,2.0,3.0,1652.0,6534.0,sqft,229000.0,0,0,1,0,61667.0
6632,Ragley,LA,2.0,3.0,1159.0,40946.399999999994,acres,122700.0,0,0,1,0,18306.0
6633,Auburn,NH,2.0,3.0,2152.0,217800.0,acres,500000.0,0,0,1,0,90278.0
6634,Lewiston,ID,3.0,4.0,3562.0,10323.72,sqft,779000.0,0,0,1,0,31939.0
6635,Maple Grove,MN,4.0,5.0,3227.0,7840.799999999999,acres,420000.0,0,0,1,0,62957.0
6636,Coeur D Alene,ID,2.5,3.0,2300.0,0.0,sqft,559000.0,1,0,0,0,34589.0
6637,Portland,OR,3.0,3.0,3068.0,9583.2,sqft,913020.0,0,0,1,0,41326.0
6638,Lafayette,IN,2.0,3.0,1188.0,7405.200000000001,acres,145000.0,0,0,1,0,29993.0
6639,Shawnee,KS,3.0,3.0,2333.0,10018.8,sqft,335104.0,0,0,1,0,67143.0
6640,Pittsburgh,PA,2.0,4.0,2369.0,7501.032,sqft,179600.0,0,0,1,0,33967.0
6641,York,ME,2.0,3.0,2374.0,87555.59999999999,acres,480000.0,0,0,1,0,42394.0
6642,Greeley,CO,3.0,3.0,2507.0,6635.0,sqft,465000.0,0,0,1,0,39946.0
6643,Waycross,GA,2.0,3.0,1314.0,44866.0,acres,175000.0,0,0,1,0,24442.0
6644,Hazel Green,AL,2.0,3.0,1683.0,9147.6,sqft,255415.0,0,0,1,0,37778.0
6645,Marion,IA,2.0,3.0,1272.0,9147.6,acres,283000.0,0,0,1,0,39304.0
6646,Mesa,AZ,2.0,3.0,1376.0,8799.12,sqft,360900.0,0,0,1,0,35210.0
6647,Anchorage,AK,3.0,4.0,2476.0,11884.999999999998,acres,457400.0,0,0,1,0,48875.0
6648,Louisville,KY,1.0,3.0,968.0,5805.92,sqft,182000.0,0,0,1,0,43904.0
6649,Wilton,ME,1.0,3.0,1104.0,29620.799999999996,acres,65000.0,0,0,1,0,19734.0
6650,Dallas,TX,2.0,1.0,985.0,0.0,sqft,215000.0,1,0,0,0,49901.0
6651,Kent,WA,3.0,3.0,2320.0,9604.98,sqft,650000.0,0,0,1,0,51314.0
6652,Coventry,RI,3.0,3.0,1872.0,218236.00000000003,acres,533000.0,0,0,1,0,41227.0
6653,Amherst,NH,3.0,4.0,2160.0,30491.999999999996,acres,530000.0,0,0,1,0,66750.0
6654,Louisville,KY,1.0,2.0,840.0,3484.8,sqft,93000.0,0,0,1,0,23184.0
6655,Martinsburg,WV,2.0,3.0,2244.0,11325.6,acres,246000.0,0,0,1,0,50234.0
6656,Tallahassee,FL,3.0,4.0,1936.0,1742.4,acres,434900.0,0,0,1,0,45144.0
6657,Mabelvale,AR,2.0,3.0,1234.0,0.0,acres,175300.0,0,0,1,0,25849.0
6658,Miami,FL,1.0,1.0,510.0,0.0,sqft,130000.0,1,0,0,0,15175.0
6659,Brooklyn,IA,2.0,2.0,936.0,9147.6,sqft,79900.0,0,0,1,0,39764.0
6660,West Linn,OR,2.0,3.0,1232.0,11761.2,acres,575719.0,0,0,1,0,47935.0
6661,Crawfordsville,IN,2.0,3.0,2640.0,7405.2,sqft,180000.0,0,0,1,0,30472.0
6662,Leavenworth,KS,1.0,2.0,814.0,3750.0,sqft,50300.0,0,0,1,0,32252.0
6663,Lake Zurich,IL,3.0,3.0,1867.0,0.0,sqft,360000.0,0,0,0,1,64515.0
6664,Chicago,IL,3.0,4.0,2179.0,3781.008,sqft,293000.0,0,0,1,0,23444.0
6665,Huntington,WV,2.0,3.0,1046.0,6000.0,sqft,30000.0,0,0,1,0,16692.0
6666,Stone Mountain,GA,3.0,3.0,1987.0,8712.0,sqft,272000.0,0,0,1,0,55803.0
6667,Sun City,AZ,2.0,2.0,1274.0,1132.56,sqft,225300.0,0,1,0,0,29011.0
6668,Denver,CO,1.0,1.0,793.0,0.0,sqft,425000.0,1,0,0,0,75897.0
6669,West Lafayette,IN,2.0,4.0,1536.0,12340.548,acres,235000.0,0,0,1,0,23086.0
6670,Johnson Creek,WI,2.0,5.0,2516.0,24829.200000000004,acres,210000.0,0,0,1,0,38333.0
6671,Omaha,NE,5.0,5.0,4554.0,15245.999999999998,acres,550000.0,0,0,1,0,60708.0
6672,Pooler,GA,2.0,3.0,1603.0,10018.800000000001,acres,281288.0,0,0,1,0,58578.0
6673,Hot Springs Village,AR,4.0,4.0,3073.0,0.0,acres,454900.0,0,0,1,0,36374.0
6674,Clinton,MS,2.0,3.0,2101.0,43560.0,acres,256400.0,0,0,1,0,36651.0
6675,Caribou,ME,2.0,3.0,1292.0,5662.8,sqft,143400.0,0,0,1,0,24271.0
6676,Oklahoma City,OK,2.0,3.0,1278.0,11761.2,acres,185000.0,0,0,1,0,34171.0
6677,St George,UT,2.0,3.0,1039.0,1742.0,sqft,300000.0,0,0,1,0,30872.0
6678,Denver,CO,1.0,3.0,1116.0,7420.0,sqft,455000.0,0,0,1,0,34063.0
6679,Reno,NV,3.0,5.0,2936.0,7405.2,sqft,580000.0,0,0,1,0,36646.0
6680,Palmer,AK,3.0,4.0,1810.0,40800.00000000001,acres,310500.0,0,0,1,0,43359.0
6681,Bridgeville,DE,2.0,4.0,1532.0,8276.4,sqft,252000.0,0,0,1,0,25980.0
6682,Goodyear,AZ,3.0,4.0,2270.0,3753.0,sqft,450000.0,0,0,1,0,54909.0
6683,Boothbay Harbor,ME,2.0,3.0,1009.0,10890.0,acres,294400.0,0,0,1,0,26250.0
6684,Newport,MN,1.0,3.0,1166.0,13939.2,acres,300000.0,0,0,1,0,44764.0
6685,Fort Worth,TX,1.0,2.0,1083.0,5009.4,sqft,311900.0,0,0,1,0,41036.0
6686,Shorewood,IL,3.0,4.0,3230.0,14374.799999999996,acres,415000.0,0,0,1,0,51510.0
6687,Newfields,NH,2.431612026216735,3.729905286061692,1944.0,13939.2,acres,495000.0,0,1,0,0,36175.0
6688,Toms River,NJ,1.0,2.0,1128.0,9100.0,sqft,310000.0,0,0,1,0,43294.0
