median_income,zip_code
25714,80827
29167,80828
31867,80829
36175,80830
36271,80831
15417,80832
32143,80833
21912,80834
36175,80835
21250,80836
67143,80840
31635,80860
23750,80861
36175,80862
43750,80863
27159,80864
36175,80902
33013,80903
31891,80904
38125,80905
43876,80906
37098,80907
53260,80908
30190,80909
27174,80910
48164,80911
36175,80913
36175,80914
40988,80915
33596,80916
38765,80917
46380,80918
52526,80919
56578,80920
57734,80921
66441,80922
63023,80923
85559,80924
60404,80925
49330,80926
107581,80927
31500,80928
36175,80929
26016,80930
36175,80938
36175,80939
66000,80951
28435,81001
23084,81003
25020,81004
28252,81005
26402,81006
41630,81007
38640,81008
36175,81019
22019,81020
36175,81021
40699,81022
35469,81023
6917,81024
22614,81025
33750,81027
25481,81029
34219,81030
48750,81033
27583,81036
36175,81038
21607,81039
38191,81040
8684,81041
36175,81043
20341,81044
27500,81045
22763,81047
25833,81049
21899,81050
26050,81052
19875,81054
17222,81055
34318,81057
16827,81058
36175,81059
36175,81062
27083,81063
30909,81064
20099,81067
29214,81069
28125,81071
20250,81073
30721,81076
13750,81077
2500,81081
25347,81082
17396,81084
31250,81087
23438,81089
20114,81090
31875,81091
25714,81092
27960,81101
18405,81120
27083,81121
40082,81122
24375,81123
36175,81124
23137,81125
11951,81126
36175,81128
36175,81129
44191,81130
22929,81131
28690,81132
37813,81133
23438,81136
31520,81137
15156,81138
17462,81140
30125,81141
12188,81143
16369,81144
50313,81146
29531,81147
14886,81148
27083,81149
28250,81151
16815,81152
23036,81154
60547,81155
26662,81201
36175,81210
26458,81211
30794,81212
50938,81220
26667,81221
12135,81222
20260,81223
47439,81224
50987,81225
27100,81226
36175,81227
34118,81230
36175,81231
36175,81232
36175,81233
30156,81235
24692,81236
36175,81237
36175,81239
28836,81240
36175,81241
36175,81242
36175,81243
41250,81244
36175,81248
36175,81251
32500,81252
36175,81253
43091,81301
45388,81303
30481,81320
33493,81321
32155,81323
22500,81324
24028,81325
24792,81326
36175,81327
39904,81328
36175,81330
47159,81331
33571,81332
18152,81334
36175,81335
23978,81401
34934,81403
28316,81410
36175,81411
21017,81413
29963,81415
26723,81416
27955,81418
22125,81419
20000,81422
29271,81423
28281,81424
20660,81425
36250,81426
53571,81427
35050,81428
36175,81429
36175,81430
36175,81431
31686,81432
41000,81433
28269,81434
50405,81435
26595,81501
36833,81503
38240,81504
46420,81505
35934,81506
41507,81507
23722,81520
38875,81521
36175,81522
36175,81523
51923,81524
53750,81525
31472,81526
36175,81527
47098,81601
26563,81610
57679,81611
36175,81612
56378,81615
58986,81620
54734,81621
63630,81623
35536,81624
31326,81625
35250,81630
88272,81631
40901,81632
36175,81633
47849,81635
62843,81637
36175,81638
45242,81639
36175,81640
30109,81641
36175,81642
41667,81643
86023,81645
36175,81646
67008,81647
29632,81648
59500,81649
34079,81650
54375,81652
36175,81653
42667,81654
36175,81655
48618,81656
64700,81657
38638,82001
36175,82005
32011,82007
49625,82009
36175,82050
36175,82051
36175,82052
36175,82053
36175,82054
56250,82055
36175,82058
36175,82059
36175,82060
36175,82061
38750,82063
33330,82070
25704,82072
36175,82073
36175,82081
36875,82082
36175,82083
36175,82084
54327,82190
29154,82201
27000,82210
37500,82212
25050,82213
22546,82214
18750,82215
36175,82217
36175,82219
17500,82221
36175,82222
22647,82223
36175,82224
28125,82225
22813,82227
36175,82229
31234,82240
36175,82242
36175,82243
42700,82244
45121,82301
36339,82321
31250,82322
36175,82323
36175,82324
27383,82325
28563,82327
26389,82329
26806,82331
36175,82332
31458,82334
36175,82335
36175,82336
30858,82401
22917,82410
36175,82411
31618,82412
33333,82414
22375,82420
15417,82421
36175,82422
12813,82423
28854,82426
36175,82428
26250,82430
30781,82431
22917,82432
29750,82433
36175,82434
42892,82435
36175,82440
36175,82441
55625,82442
27209,82443
36175,82450
33369,82501
36175,82510
36175,82512
31536,82513
25556,82514
21250,82515
36175,82516
42386,82520
32188,82523
37074,82601
38305,82604
39415,82609
36175,82620
36175,82630
30253,82633
18125,82635
34321,82636
38281,82637
36175,82638
24464,82639
36175,82640
18676,82642
35000,82643
19764,82644
36175,82646
36175,82648
30714,82649
29712,82701
23523,82710
36175,82711
36175,82712
36175,82714
36175,82715
44699,82716
59815,82718
41250,82720
46875,82721
14125,82723
36175,82725
36175,82727
31406,82729
32292,82730
36175,82731
95833,82732
38298,82801
27083,82831
215293,82832
36175,82833
30121,82834
26563,82835
22380,82836
36175,82837
36175,82838
60122,82839
36175,82842
36175,82844
36175,82845
43320,82901
36175,82922
36175,82923
36175,82925
36175,82929
33566,82930
31563,82932
36175,82933
36175,82934
38636,82935
36175,82936
35625,82937
36175,82938
41771,82939
49038,82941
36175,82942
36175,82943
36175,82944
36175,82945
62715,83001
36175,83011
36175,83012
36175,83013
59125,83014
40351,83025
38906,83101
28482,83110
36175,83111
36175,83112
66136,83113
38015,83114
13214,83115
40769,83116
36175,83118
36175,83119
36175,83120
36175,83121
36175,83122
22125,83123
36175,83124
36175,83126
31361,83127
46944,83128
30025,83201
35430,83202
36175,83203
30028,83204
36175,83209
21277,83210
32460,83211
36175,83212
17500,83213
35167,83214
33333,83215
36175,83217
36175,83218
36175,83220
28503,83221
66250,83223
16914,83226
36175,83227
36175,83228
39375,83232
36175,83233
25000,83234
36175,83235
35577,83236
26964,83237
36175,83238
22159,83239
23556,83241
36175,83243
36175,83244
33472,83245
20833,83246
26597,83250
18555,83251
30893,83252
36175,83253
19740,83254
27104,83255
22500,83261
36175,83262
25000,83263
17500,83271
51042,83272
23201,83274
30605,83276
36175,83277
125799,83278
36175,83281
36175,83283
36175,83285
55781,83286
36175,83287
31871,83301
31250,83302
36175,83311
36175,83312
32727,83313
36175,83314
20882,83316
23438,83318
24886,83320
36250,83321
36175,83322
48690,83323
31250,83324
25893,83325
26417,83327
26042,83328
30352,83330
32341,83332
30900,83333
23077,83334
25000,83335
29805,83336
36175,83337
30515,83338
44596,83340
24783,83341
36175,83342
33333,83344
19167,83346
37639,83347
36175,83348
40625,83349
28938,83350
25288,83352
42174,83353
36175,83354
30000,83355
34638,83401
32065,83402
28400,83404
30899,83406
36175,83414
25000,83420
36175,83421
36352,83422
29620,83423
36175,83424
36175,83425
43897,83427
45000,83428
39375,83429
30982,83431
36175,83433
31167,83434
29167,83435
36250,83436
27250,83440
46350,83442
29602,83443
38250,83444
31435,83445
36175,83446
22361,83448
36563,83449
26000,83450
17500,83451
72960,83452
55208,83454
31551,83455
36175,83460
13813,83462
36175,83463
21750,83464
36175,83465
22250,83466
23559,83467
36175,83468
36175,83469
31939,83501
26250,83520
24079,83522
27813,83523
27500,83524
36175,83525
36175,83526
20341,83530
36175,83533
24922,83535
22620,83536
33125,83537
19500,83539
22083,83540
30089,83541
36175,83542
35000,83543
27129,83544
31333,83545
25268,83546
15234,83547
36175,83548
18750,83549
36175,83552
17500,83553
26953,83554
26042,83555
36175,83601
36175,83602
31731,83604
27843,83605
25938,83607
24926,83610
22589,83611
23304,83612
56379,83615
45910,83616
23515,83617
33358,83619
34450,83622
15043,83623
33871,83624
33750,83626
37143,83627
26944,83628
31750,83629
30819,83631
36175,83632
100284,83633
33832,83634
36175,83636
36175,83637
33167,83638
22222,83639
29625,83641
34417,83642
36175,83643
26307,83644
31635,83645
42020,83646
29341,83647
24353,83648
42500,83650
30695,83651
34286,83654
31434,83655
37917,83656
36175,83657
26954,83660
29032,83661
36175,83666
36831,83669
36175,83670
36175,83671
23958,83672
33421,83676
36175,83677
31200,83686
32366,83687
35231,83702
41165,83703
34919,83704
38382,83705
31407,83706
48855,83709
46683,83712
35819,83713
35609,83714
58846,83716
30902,83801
26875,83802
36175,83803
22096,83804
29201,83805
21875,83806
14375,83808
36175,83809
42132,83810
12037,83811
20833,83812
36175,83813
34589,83814
37045,83815
36175,83821
22135,83822
32321,83823
36175,83824
30536,83825
36175,83826
26875,83827
36175,83830
45536,83832
43611,83833
36175,83834
37570,83835
31914,83836
25273,83837
28375,83839
36175,83840
36175,83841
51250,83842
28166,83843
36175,83844
25909,83845
24500,83846
27270,83847
36175,83848
33902,83849
17241,83850
30833,83851
30938,83852
32112,83854
23718,83855
21597,83856
55214,83857
40357,83858
33382,83860
29696,83861
29320,83864
36175,83866
36175,83867
19821,83868
27132,83869
16250,83870
39231,83871
69676,83872
27891,83873
36175,83874
32750,83876
31250,84001
36175,84002
43159,84003
53125,84004
70195,84005
36175,84006
37500,84007
44037,84010
34167,84013
39680,84014
43095,84015
47000,84017
36175,84018
66522,84020
25000,84021
73083,84022
30469,84023
36175,84024
47824,84025
19667,84026
20972,84027
42500,84028
22500,84029
36175,84031
47232,84032
22176,84033
36175,84034
36175,84035
48611,84036
39318,84037
24000,84038
36175,84039
44550,84040
45595,84041
29484,84042
47195,84043
39259,84044
70714,84045
36175,84046
49260,84047
42583,84049
50781,84050
79464,84051
24167,84052
36175,84053
47910,84054
50000,84055
74018,84056
41869,84057
45699,84058
62560,84060
36175,84061
35607,84062
36175,84063
30000,84064
51250,84065
32738,84066
41966,84067
45000,84069
43299,84070
31938,84071
27250,84072
36175,84073
37029,84074
52273,84075
36175,84076
41545,84078
36175,84080
68690,84081
36175,84082
30568,84083
41937,84084
36175,84085
25972,84086
48887,84087
48064,84088
48250,84092
58245,84093
53714,84094
53055,84095
70104,84096
51289,84097
63384,84098
36171,84101
36426,84102
51478,84103
35245,84104
56538,84105
52127,84106
41180,84107
62639,84108
54455,84109
29006,84111
18542,84112
36175,84113
35359,84115
40919,84116
44204,84117
45895,84118
41969,84119
42719,84120
51938,84121
42191,84123
53143,84124
43929,84128
73750,84144
36175,84180
45625,84301
35124,84302
36175,84304
31176,84305
36175,84306
46875,84307
30000,84308
41250,84309
50760,84310
31250,84311
40714,84312
36175,84313
36023,84314
61700,84315
43333,84316
63162,84317
49063,84318
37443,84319
32880,84320
29220,84321
58125,84324
37969,84325
49271,84326
57813,84327
62604,84328
36175,84329
28750,84330
42656,84331
31087,84332
40759,84333
36175,84334
39941,84335
30938,84336
36592,84337
25833,84338
44231,84339
39318,84340
38803,84341
31208,84401
40235,84403
35385,84404
37083,84405
52647,84414
24451,84501
18534,84511
13750,84512
25417,84513
36175,84515
36175,84516
36175,84518
22153,84520
24250,84521
20781,84522
20156,84523
17981,84525
29444,84526
25417,84528
36175,84529
36175,84530
15625,84531
28438,84532
36175,84533
10667,84534
66336,84535
7566,84536
20750,84537
25417,84539
36175,84540
34500,84542
33931,84601
44722,84604
34404,84606
38958,84620
36175,84621
26750,84622
36175,84623
30017,84624
36175,84626
33971,84627
23906,84628
36175,84629
66250,84630
38750,84631
33125,84632
25625,84633
23036,84634
25625,84635
45313,84636
35938,84637
39457,84638
25682,84639
30278,84640
27857,84642
18750,84643
38500,84645
32500,84646
16976,84647
35244,84648
67500,84649
37212,84651
44688,84652
35714,84653
26513,84654
32056,84655
27708,84656
25278,84657
38194,84660
36175,84662
38368,84663
31167,84664
36175,84665
48750,84667
25542,84701
36175,84710
36175,84711
26875,84712
26332,84713
36175,84714
36175,84715
17250,84716
36175,84718
36175,84719
27507,84720
26267,84721
47273,84722
31250,84723
24844,84724
33750,84725
36175,84726
36175,84728
20694,84729
41563,84730
36175,84731
36175,84732
36175,84733
25446,84734
36175,84735
21875,84736
31142,84737
45625,84738
20909,84739
27143,84740
30938,84741
62639,84742
36175,84743
19375,84744
35677,84745
24526,84746
22788,84747
36175,84749
46042,84750
32891,84751
21696,84752
36175,84753
27426,84754
36175,84755
36175,84756
36175,84757
49583,84758
26042,84759
28125,84760
29635,84761
36175,84762
26042,84763
36175,84764
42600,84765
36175,84766
22813,84767
30872,84770
36175,84772
17188,84773
22500,84774
12679,84775
35139,84776
29844,84779
31340,84780
36175,84781
36175,84782
36175,84783
36175,84784
33386,84790
35557,85003
26917,85004
35744,85006
27937,85007
36719,85008
22250,85009
55113,85012
44836,85013
45598,85014
28936,85015
47194,85016
23525,85017
42436,85018
22195,85019
44212,85020
30532,85021
39826,85022
35809,85023
56599,85024
43456,85027
48365,85028
36206,85029
19223,85031
41438,85032
29717,85033
29115,85034
33750,85035
40877,85037
22640,85040
36535,85041
43638,85042
43837,85043
51698,85044
80184,85045
64328,85048
64299,85050
34141,85051
40253,85053
71951,85054
62950,85083
55625,85085
58785,85086
36726,85087
43652,85118
32702,85119
26824,85120
2500,85121
30788,85122
25156,85123
36161,85128
22962,85131
28917,85132
19167,85135
29743,85137
50044,85138
32910,85139
45094,85140
36175,85141
51282,85142
38368,85143
36175,85145
36175,85147
36175,85172
19525,85173
23438,85192
17955,85193
45478,85194
34223,85201
37013,85202
38032,85203
42701,85204
34628,85205
32926,85206
41648,85207
35210,85208
43932,85209
33542,85210
60825,85212
40897,85213
42357,85215
55389,85224
43646,85225
58750,85226
57772,85233
48820,85234
41406,85248
53990,85249
58915,85250
54563,85251
89667,85253
56674,85254
79063,85255
22869,85256
52309,85257
61700,85258
71776,85259
60228,85260
91140,85262
68438,85263
36175,85264
82024,85266
55039,85268
30332,85281
46055,85282
49734,85283
82431,85284
67447,85286
63293,85295
60750,85296
59875,85297
60063,85298
24092,85301
30005,85302
38651,85303
37500,85304
58239,85305
41319,85306
35541,85307
49306,85308
36175,85309
52277,85310
36175,85320
20303,85321
18839,85322
35764,85323
35372,85324
42400,85325
42325,85326
36175,85328
49930,85331
25924,85332
36175,85333
17372,85334
44493,85335
36175,85336
16339,85337
54909,85338
54730,85339
57188,85340
36175,85341
21536,85342
36175,85343
24478,85344
32985,85345
14260,85346
24318,85347
15485,85348
17053,85349
15489,85350
29011,85351
31540,85352
51162,85353
38438,85354
56304,85355
27000,85356
9708,85357
36175,85360
55839,85361
27974,85362
23520,85363
26314,85364
31212,85365
32228,85367
13417,85371
34531,85373
38380,85374
32234,85375
34401,85377
52606,85379
40494,85381
46187,85382
68772,85383
36533,85387
51650,85388
25712,85390
45673,85392
54068,85395
62957,85396
27156,85501
11544,85530
36175,85531
37250,85533
29479,85534
36175,85535
36175,85536
22938,85539
73045,85540
29158,85541
12300,85542
33438,85543
34538,85544
18929,85545
26932,85546
9773,85550
51705,85551
35181,85552
17394,85553
17625,85554
15313,85601
22730,85602
26378,85603
25208,85605
19792,85606
23092,85607
36175,85608
36175,85609
28750,85610
31172,85611
36175,85613
34536,85614
26897,85615
24949,85616
17933,85617
16406,85618
36175,85619
26875,85620
15141,85621
43457,85622
34111,85623
32625,85624
19522,85625
31164,85626
25368,85627
39835,85629
36175,85630
36838,85631
20714,85632
70625,85633
14732,85634
35065,85635
36175,85637
21985,85638
36175,85640
51393,85641
28750,85643
30875,85645
36175,85646
36089,85648
49450,85650
40069,85653
36175,85654
52917,85658
38806,85701
36722,85704
20653,85705
24648,85706
36175,85707
39395,85708
32552,85710
28741,85711
29908,85712
23963,85713
20911,85714
42292,85715
31959,85716
44474,85718
26075,85719
36175,85723
36175,85724
36175,85726
36364,85730
36907,85735
21713,85736
52605,85737
37696,85739
44954,85741
49477,85742
47368,85743
37249,85745
37787,85746
69832,85747
52864,85748
55701,85749
52609,85750
48108,85755
37986,85756
38839,85757
32701,85901
7813,85911
14853,85912
36175,85920
36175,85922
25563,85923
22135,85924
36175,85925
36175,85926
36175,85927
20506,85928
27446,85929
29318,85930
38929,85931
36175,85932
36165,85933
19550,85934
43047,85935
36175,85936
17043,85937
31964,85938
18528,85939
36175,85940
12772,85941
36175,85942
34461,86001
36175,86003
48262,86004
36175,86011
36175,86015
17500,86016
36175,86017
44643,86018
14853,86020
26307,86021
30221,86022
32362,86023
55000,86024
21477,86025
36175,86028
36175,86029
13594,86030
8185,86031
41667,86032
18994,86033
11406,86034
14091,86035
22411,86036
36175,86038
9913,86039
22324,86040
36175,86042
10625,86043
9420,86044
27109,86045
31570,86046
22432,86047
36175,86052
11417,86053
10547,86054
33266,86301
31726,86303
36724,86305
36175,86313
28527,86314
39821,86315
21288,86320
36175,86321
25610,86322
30682,86323
19655,86324
39688,86325
27058,86326
31318,86327
65281,86329
24464,86331
23523,86332
28061,86333
19767,86334
27108,86335
32301,86336
21397,86337
23393,86338
36175,86343
45117,86351
24435,86401
31599,86403
30746,86404
39561,86406
24309,86409
23688,86411
28333,86413
30896,86426
25737,86429
22740,86431
30109,86432
36175,86433
26875,86434
36175,86435
36175,86436
36175,86437
34063,86438
29264,86440
17950,86441
25636,86442
36175,86443
17935,86444
50250,86445
9444,86502
15344,86503
36175,86504
9542,86505
15227,86506
11250,86507
9063,86508
12692,86510
13226,86511
11607,86512
12283,86514
9625,86515
9286,86520
9280,86535
10946,86538
8657,86540
12266,86544
12083,86545
8958,86547
22375,86556
36175,87001
26529,87002
31209,87004
36175,87005
31630,87006
13929,87007
61543,87008
31977,87010
36175,87011
60500,87012
19453,87013
9461,87014
41296,87015
18534,87016
36175,87017
11058,87018
27650,87020
24625,87021
36175,87022
36175,87023
17750,87024
25521,87025
14500,87026
36175,87027
36175,87028
36175,87029
28337,87031
36175,87032
23000,87034
18534,87035
36175,87036
9231,87037
36175,87038
16176,87040
12500,87041
34053,87042
48634,87043
36175,87044
16161,87045
36175,87046
54167,87047
55125,87048
2500,87049
36175,87051
9474,87052
16319,87053
40500,87056
40949,87059
23235,87061
21771,87062
31333,87063
15139,87064
29931,87068
36175,87070
13875,87072
38500,87083
24821,87102
36768,87104
25518,87105
28116,87106
30341,87107
25368,87108
35761,87109
32282,87110
47019,87111
32183,87112
39319,87113
46392,87114
46726,87116
36175,87117
49736,87120
31706,87121
54963,87122
30464,87123
36444,87124
50472,87144
31443,87301
10636,87305
15250,87310
9844,87311
20197,87312
19732,87313
36175,87315
36175,87316
36175,87317
9006,87319
14375,87320
9423,87321
36175,87322
15100,87323
14438,87325
11382,87326
28750,87327
11500,87328
36175,87347
21563,87357
8250,87364
14063,87375
35216,87401
41863,87402
32371,87410
36175,87412
26752,87413
35761,87415
15208,87416
36175,87417
29219,87418
36175,87419
16545,87420
36175,87421
12847,87455
13125,87461
9250,87499
49220,87501
43189,87505
41065,87506
40739,87507
49176,87508
36175,87510
11172,87511
36175,87512
44826,87513
44343,87514
36175,87515
36175,87516
36175,87517
36175,87518
21078,87519
19528,87520
12232,87521
36175,87522
36175,87523
36175,87524
36175,87525
11893,87527
30357,87528
26061,87529
18068,87530
36175,87531
21763,87532
20625,87533
24512,87535
45500,87537
14636,87538
36175,87539
36175,87540
36175,87543
79844,87544
20128,87548
50244,87549
36175,87551
20208,87552
18523,87553
36175,87554
17406,87556
24839,87557
36175,87558
8996,87560
36175,87562
36175,87564
36175,87565
17059,87566
36175,87567
16417,87569
24457,87571
36175,87573
36175,87574
2500,87575
13375,87577
14375,87578
36175,87579
36175,87580
36175,87581
36175,87582
36175,87583
16275,87701
34309,87710
16944,87711
36175,87712
36175,87713
22500,87714
11628,87715
28182,87718
36175,87722
36175,87723
36175,87724
30375,87728
36175,87729
36175,87730
36175,87731
36175,87732
37679,87733
15694,87734
12532,87735
36175,87736
20223,87740
36175,87742
20625,87743
48750,87745
65489,87746
24815,87747
36175,87749
36175,87750
36175,87752
36175,87753
29911,87801
36175,87820
36175,87821
36175,87823
36175,87824
21250,87825
43977,87827
23365,87828
36175,87829
26955,87830
36175,87831
12679,87832
17351,87901
9434,87930
26585,87931
36175,87933
20405,87935
14677,87936
11301,87937
36175,87939
36175,87940
36175,87941
31518,87942
36175,87943
21233,88001
36175,88002
36175,88003
36175,88004
24214,88005
28765,88007
31189,88008
36175,88009
31031,88011
29526,88012
15703,88020
19461,88021
36175,88022
21793,88023
36175,88024
36175,88025
18375,88026
18750,88027
36175,88028
36175,88029
20139,88030
36175,88032
36175,88033
36175,88034
36175,88038
28750,88039
110250,88040
22896,88041
36175,88042
18750,88043
15637,88044
25179,88045
37792,88046
36175,88047
26424,88048
27850,88049
36175,88051
11472,88052
36175,88053
36175,88055
36175,88056
24215,88061
12517,88063
36175,88065
36175,88072
14106,88081
31654,88101
36175,88103
36175,88112
36175,88113
36175,88114
36175,88115
26806,88116
25000,88118
23203,88119
36175,88120
21042,88121
42321,88124
36175,88125
36175,88126
24870,88130
36175,88132
36175,88134
27000,88135
36175,88136
24767,88201
24901,88203
30682,88210
41145,88220
19271,88230
25184,88231
18889,88232
32574,88240
24403,88242
15990,88250
26912,88252
21691,88253
36175,88254
36175,88255
19596,88256
31047,88260
36175,88262
36175,88263
36175,88264
36175,88265
44821,88267
36175,88268
24375,88301
32034,88310
21528,88311
27091,88312
36175,88314
31176,88316
33375,88317
24087,88318
23250,88321
36175,88323
36175,88324
31058,88325
33500,88330
36175,88336
25000,88337
36175,88338
43750,88339
15302,88340
31164,88341
36175,88342
36175,88343
36175,88344
28131,88345
17184,88346
36175,88347
14100,88348
36175,88349
19919,88350
22969,88351
38818,88352
13438,88353
36175,88354
36175,88355
21156,88401
36175,88410
36175,88411
36175,88414
26667,88415
36175,88416
36175,88417
36175,88418
36175,88419
36175,88421
31023,88422
36175,88424
22167,88426
28750,88427
24107,88430
36175,88431
23523,88434
18778,88435
36175,88436
36175,89001
58989,89002
14343,89003
36175,89004
35576,89005
18669,89007
19279,89008
29808,89010
42818,89011
54832,89012
23125,89013
40550,89014
33990,89015
36175,89017
30500,89018
56964,89019
36175,89020
29891,89021
36175,89022
16500,89025
36175,89026
31576,89027
23464,89029
20942,89030
45337,89031
40441,89032
18125,89039
20483,89040
31250,89042
50610,89043
44935,89044
61065,89045
28750,89046
52212,89047
27597,89048
27500,89049
52541,89052
36175,89054
31496,89060
30673,89061
52640,89074
48750,89081
46393,89084
93102,89085
46597,89086
18210,89101
29277,89102
32490,89103
24375,89104
17282,89106
30896,89107
30885,89108
36851,89109
25812,89110
54143,89113
26057,89115
39842,89117
41250,89118
30120,89119
37847,89120
30619,89121
29483,89122
51420,89123
41250,89124
40943,89128
50557,89129
44979,89130
58865,89131
48397,89134
68125,89135
99917,89138
58163,89139
70708,89141
26857,89142
58796,89143
60731,89144
37354,89145
36365,89146
44205,89147
57218,89148
48779,89149
29993,89156
36175,89161
67851,89166
23427,89169
61661,89178
96172,89179
52256,89183
36175,89191
36875,89301
17000,89310
36175,89311
34375,89314
36175,89316
36175,89317
42188,89318
36175,89319
36175,89402
42958,89403
36175,89404
36175,89405
40381,89406
46487,89408
36175,89409
31083,89410
36175,89411
36175,89412
36175,89413
43125,89414
21202,89415
36175,89418
35313,89419
36175,89420
12179,89421
36175,89422
45877,89423
36175,89424
36175,89425
36175,89426
16250,89427
23542,89428
23929,89429
73060,89430
31288,89431
32566,89433
41387,89434
50692,89436
36175,89438
36319,89439
45302,89440
56955,89441
34018,89442
31618,89444
39935,89445
36175,89446
27557,89447
82934,89448
48646,89449
36175,89450
66442,89451
37655,89460
35434,89501
34086,89502
36646,89503
48190,89506
51850,89508
41330,89509
28068,89510
56689,89511
25525,89512
69875,89519
63354,89521
51863,89523
36495,89701
36175,89702
42566,89703
43558,89704
56406,89705
27943,89706
53538,89801
69853,89815
24771,89820
36175,89821
44145,89822
36175,89823
24737,89825
36175,89826
36175,89828
36175,89830
36175,89831
25809,89832
33281,89833
36175,89834
31321,89835
36175,89883
22992,90001
20322,90002
18527,90003
44128,90004
32561,90005
30570,90006
15042,90007
30076,90008
52188,90010
22467,90011
43411,90012
15869,90013
35285,90014
42484,90015
36405,90016
32984,90017
26668,90018
41571,90019
42220,90020
15440,90021
22551,90022
20074,90023
44287,90024
75018,90025
64243,90026
58445,90027
43276,90028
35539,90029
35750,90031
35733,90032
21619,90033
64045,90034
69724,90035
64397,90036
17154,90037
44164,90038
73800,90039
30109,90040
57157,90041
51131,90042
25448,90043
17773,90044
66491,90045
60746,90046
25739,90047
77189,90048
89356,90049
57917,90056
30628,90057
36175,90058
14808,90059
17225,90061
25791,90062
30006,90063
66346,90064
52058,90065
64954,90066
104091,90067
68784,90068
82679,90069
61792,90071
36175,90073
150375,90077
36175,90079
36175,90089
36175,90090
90748,90094
36175,90095
22654,90201
78026,90210
60637,90211
64818,90212
30693,90220
26653,90221
17875,90222
57594,90230
63894,90232
48456,90240
46301,90241
48316,90242
74438,90245
34457,90247
40052,90248
40913,90249
39215,90250
96344,90254
25440,90255
47041,90260
28182,90262
36175,90263
90647,90265
88864,90266
27286,90270
89219,90272
82125,90274
64475,90275
80633,90277
80328,90278
31498,90280
95491,90290
85406,90291
105575,90292
100332,90293
28542,90301
40116,90302
31113,90303
29861,90304
52750,90305
72857,90401
68482,90402
80231,90403
60554,90404
77038,90405
53750,90501
47381,90502
56250,90503
47956,90504
56678,90505
36175,90506
40527,90601
36938,90602
37066,90603
40794,90604
46375,90605
41700,90606
47466,90620
47412,90621
50212,90623
56429,90630
54934,90631
36485,90638
24671,90640
36775,90650
31299,90660
28906,90670
38544,90680
38250,90701
49879,90703
37850,90704
34845,90706
45233,90710
64647,90712
50200,90713
46563,90715
21702,90716
44972,90717
52361,90720
31048,90723
40682,90731
53850,90732
41612,90740
69813,90742
15673,90743
28824,90744
38253,90745
48591,90746
36175,90747
59535,90755
50676,90802
68004,90803
45107,90804
37092,90805
36828,90806
50174,90807
63180,90808
24747,90810
26663,90813
60699,90814
59313,90815
36175,90822
36175,90831
61595,91001
56273,91006
41071,91007
65417,91008
40181,91010
68295,91011
43726,91016
40454,91020
68447,91024
71799,91030
50789,91040
35735,91042
36175,91046
52694,91101
44348,91103
48288,91104
81313,91105
64636,91106
65525,91107
55929,91108
39764,91201
45518,91202
46525,91203
43750,91204
31063,91205
41464,91206
57500,91207
65786,91208
94706,91210
50577,91214
59931,91301
71125,91302
44464,91303
49291,91304
40642,91306
58615,91307
58390,91311
52454,91316
70852,91320
44478,91321
44626,91324
38390,91325
54440,91326
36175,91330
25823,91331
42267,91335
29464,91340
41636,91342
44140,91343
60386,91344
38681,91345
69222,91350
50625,91351
35417,91352
76097,91354
59205,91355
51937,91356
59060,91360
69527,91361
68538,91362
70991,91364
63188,91367
36175,91371
72688,91377
74350,91381
52014,91384
61750,91387
57361,91390
40985,91401
27031,91402
68661,91403
37659,91405
44359,91406
49050,91411
67920,91423
80125,91436
45948,91501
39082,91502
56726,91504
53673,91505
50347,91506
45430,91601
67184,91602
75341,91604
30450,91605
31407,91606
50336,91607
36175,91608
49350,91701
46269,91702
25581,91706
79400,91708
63014,91709
48354,91710
54766,91711
52582,91722
39598,91723
43578,91724
55163,91730
21531,91731
25538,91732
23681,91733
48700,91737
85909,91739
48692,91740
40956,91741
33397,91744
47560,91745
26469,91746
34545,91748
41196,91750
39410,91752
43500,91754
39265,91755
46875,91759
50196,91761
35827,91762
37446,91763
55521,91764
55379,91765
38095,91766
39024,91767
36404,91768
31365,91770
43048,91773
42039,91775
34839,91776
46702,91780
71779,91784
43859,91786
57468,91789
51875,91790
27667,91791
49750,91792
44882,91801
43089,91803
39677,91901
63405,91902
20179,91905
41554,91906
38174,91910
35572,91911
85472,91913
50938,91914
90861,91915
42375,91916
36175,91917
36175,91931
39436,91932
35625,91934
44875,91935
46280,91941
47597,91942
39005,91945
36175,91948
27104,91950
56696,91962
14043,91963
41553,91977
47446,91978
36175,91980
39635,92003
16068,92004
65291,92007
71784,92008
77273,92009
69688,92010
68625,92011
101426,92014
52054,92019
39035,92020
36627,92021
63239,92024
36714,92025
44608,92026
37313,92027
43721,92028
61066,92029
27969,92036
68038,92037
46280,92040
45420,92054
36175,92055
51194,92056
50523,92057
39171,92058
106607,92059
81000,92060
41318,92061
54646,92064
49762,92065
36175,92066
106250,92067
45951,92069
29375,92070
51759,92071
68556,92075
36954,92078
55742,92081
32376,92082
50679,92083
47689,92084
25114,92086
135781,92091
57500,92101
47432,92102
60194,92103
57855,92104
33262,92105
60372,92106
69728,92107
71022,92108
70813,92109
54357,92110
58028,92111
23030,92113
38114,92114
36141,92115
64726,92116
62722,92117
76575,92118
55194,92119
55915,92120
78833,92121
53905,92122
